RefNo,Date,Year,Month,Day,Hour,WeekDay, KWH 
7338,9/1/2021,2021,9,1,8,4, 83.513 
7339,9/1/2021,2021,9,1,9,4, 78.403 
7340,9/1/2021,2021,9,1,10,4, 120.423 
7341,9/1/2021,2021,9,1,11,4, 126.801 
7342,9/1/2021,2021,9,1,12,4, 140.578 
7343,9/1/2021,2021,9,1,13,4, 128.256 
7344,9/1/2021,2021,9,1,14,4, 130.718 
7345,9/1/2021,2021,9,1,15,4, 123.936 
7346,9/1/2021,2021,9,1,16,4, 123.417 
7347,9/1/2021,2021,9,1,17,4, 125.158 
7348,9/1/2021,2021,9,1,18,4, 119.790 
7349,9/1/2021,2021,9,1,19,4, 118.527 
7350,9/1/2021,2021,9,1,20,4, 90.833 
7351,9/1/2021,2021,9,1,21,4, 88.779 
7352,9/1/2021,2021,9,1,22,4, 105.157 
7353,9/1/2021,2021,9,1,23,4, 122.048 
7354,9/2/2021,2021,9,2,0,5, 46.094 
7355,9/2/2021,2021,9,2,1,5, 58.831 
7356,9/2/2021,2021,9,2,2,5, 74.604 
7357,9/2/2021,2021,9,2,3,5, 81.299 
7358,9/2/2021,2021,9,2,4,5, 89.131 
7359,9/2/2021,2021,9,2,5,5, 88.198 
7360,9/2/2021,2021,9,2,6,5, 81.437 
7361,9/2/2021,2021,9,2,7,5, 79.098 
7362,9/2/2021,2021,9,2,8,5, 85.948 
7363,9/2/2021,2021,9,2,9,5, 87.272 
7364,9/2/2021,2021,9,2,10,5, 119.800 
7365,9/2/2021,2021,9,2,11,5, 128.278 
7366,9/2/2021,2021,9,2,12,5, 128.176 
7367,9/2/2021,2021,9,2,13,5, 123.041 
7368,9/2/2021,2021,9,2,14,5, 122.297 
7369,9/2/2021,2021,9,2,15,5, 120.815 
7370,9/2/2021,2021,9,2,16,5, 118.288 
7371,9/2/2021,2021,9,2,17,5, 116.121 
7372,9/2/2021,2021,9,2,18,5, 123.170 
7373,9/2/2021,2021,9,2,19,5, 121.072 
7374,9/2/2021,2021,9,2,20,5, 83.316 
7375,9/2/2021,2021,9,2,21,5, 89.427 
7376,9/2/2021,2021,9,2,22,5, 114.668 
7377,9/2/2021,2021,9,2,23,5, 122.041 
7378,9/3/2021,2021,9,3,0,6, 42.786 
7379,9/3/2021,2021,9,3,1,6, 46.053 
7380,9/3/2021,2021,9,3,2,6, 67.221 
7381,9/3/2021,2021,9,3,3,6, 65.617 
7382,9/3/2021,2021,9,3,4,6, 73.861 
7383,9/3/2021,2021,9,3,5,6, 72.860 
7384,9/3/2021,2021,9,3,6,6, 73.070 
7385,9/3/2021,2021,9,3,7,6, 80.001 
7386,9/3/2021,2021,9,3,8,6, 82.003 
7387,9/3/2021,2021,9,3,9,6, 75.973 
7388,9/3/2021,2021,9,3,10,6, 72.958 
7389,9/3/2021,2021,9,3,11,6, 65.548 
7390,9/3/2021,2021,9,3,12,6, 60.557 
7391,9/3/2021,2021,9,3,13,6, 49.897 
7392,9/3/2021,2021,9,3,14,6, 52.351 
7393,9/3/2021,2021,9,3,15,6, 44.060 
7394,9/3/2021,2021,9,3,16,6, 42.032 
7395,9/3/2021,2021,9,3,17,6, 42.005 
7396,9/3/2021,2021,9,3,18,6, 40.238 
7397,9/3/2021,2021,9,3,19,6, 40.531 
7398,9/3/2021,2021,9,3,20,6, 43.291 
7399,9/3/2021,2021,9,3,21,6, 39.869 
7400,9/3/2021,2021,9,3,22,6, 40.250 
7401,9/3/2021,2021,9,3,23,6, 38.971 
7402,9/4/2021,2021,9,4,0,7, 43.104 
7403,9/4/2021,2021,9,4,1,7, 43.828 
7404,9/4/2021,2021,9,4,2,7, 71.646 
7405,9/4/2021,2021,9,4,3,7, 71.315 
7406,9/4/2021,2021,9,4,4,7, 71.848 
7407,9/4/2021,2021,9,4,5,7, 74.991 
7408,9/4/2021,2021,9,4,6,7, 74.972 
7409,9/4/2021,2021,9,4,7,7, 72.092 
7410,9/4/2021,2021,9,4,8,7, 73.281 
7411,9/4/2021,2021,9,4,9,7, 71.777 
7412,9/4/2021,2021,9,4,10,7, 72.483 
7413,9/4/2021,2021,9,4,11,7, 69.646 
7414,9/4/2021,2021,9,4,12,7, 68.230 
7415,9/4/2021,2021,9,4,13,7, 62.363 
7416,9/4/2021,2021,9,4,14,7, 58.139 
7417,9/4/2021,2021,9,4,15,7, 43.920 
7418,9/4/2021,2021,9,4,16,7, 44.474 
7419,9/4/2021,2021,9,4,17,7, 43.076 
7420,9/4/2021,2021,9,4,18,7, 42.384 
7421,9/4/2021,2021,9,4,19,7, 42.620 
7422,9/4/2021,2021,9,4,20,7, 44.367 
7423,9/4/2021,2021,9,4,21,7, 41.945 
7424,9/4/2021,2021,9,4,22,7, 41.126 
7425,9/4/2021,2021,9,4,23,7, 41.699 
7426,9/5/2021,2021,9,5,0,1, 45.925 
7427,9/5/2021,2021,9,5,1,1, 48.916 
7428,9/5/2021,2021,9,5,2,1, 71.704 
7429,9/5/2021,2021,9,5,3,1, 76.547 
7430,9/5/2021,2021,9,5,4,1, 87.503 
7431,9/5/2021,2021,9,5,5,1, 83.030 
7432,9/5/2021,2021,9,5,6,1, 83.904 
7433,9/5/2021,2021,9,5,7,1, 87.327 
7434,9/5/2021,2021,9,5,8,1, 87.647 
7435,9/5/2021,2021,9,5,9,1, 81.460 
7436,9/5/2021,2021,9,5,10,1, 83.403 
7437,9/5/2021,2021,9,5,11,1, 82.509 
7438,9/5/2021,2021,9,5,12,1, 71.210 
7439,9/5/2021,2021,9,5,13,1, 65.446 
7440,9/5/2021,2021,9,5,14,1, 67.151 
7441,9/5/2021,2021,9,5,15,1, 58.482 
7442,9/5/2021,2021,9,5,16,1, 46.291 
7443,9/5/2021,2021,9,5,17,1, 43.481 
7444,9/5/2021,2021,9,5,18,1, 42.248 
7445,9/5/2021,2021,9,5,19,1, 41.322 
7446,9/5/2021,2021,9,5,20,1, 44.940 
7447,9/5/2021,2021,9,5,21,1, 42.550 
7448,9/5/2021,2021,9,5,22,1, 42.139 
7449,9/5/2021,2021,9,5,23,1, 41.661 
7450,9/6/2021,2021,9,6,0,2, 45.489 
7451,9/6/2021,2021,9,6,1,2, 50.593 
7452,9/6/2021,2021,9,6,2,2, 75.727 
7453,9/6/2021,2021,9,6,3,2, 73.236 
7454,9/6/2021,2021,9,6,4,2, 84.244 
7455,9/6/2021,2021,9,6,5,2, 80.810 
7456,9/6/2021,2021,9,6,6,2, 79.764 
7457,9/6/2021,2021,9,6,7,2, 79.793 
7458,9/6/2021,2021,9,6,8,2, 81.638 
7459,9/6/2021,2021,9,6,9,2, 76.885 
7460,9/6/2021,2021,9,6,10,2, 71.951 
7461,9/6/2021,2021,9,6,11,2, 67.581 
7462,9/6/2021,2021,9,6,12,2, 62.353 
7463,9/6/2021,2021,9,6,13,2, 59.499 
7464,9/6/2021,2021,9,6,14,2, 62.160 
7465,9/6/2021,2021,9,6,15,2, 55.485 
7466,9/6/2021,2021,9,6,16,2, 50.700 
7467,9/6/2021,2021,9,6,17,2, 44.510 
7468,9/6/2021,2021,9,6,18,2, 43.481 
7469,9/6/2021,2021,9,6,19,2, 43.434 
7470,9/6/2021,2021,9,6,20,2, 45.843 
7471,9/6/2021,2021,9,6,21,2, 42.336 
7472,9/6/2021,2021,9,6,22,2, 41.940 
7473,9/6/2021,2021,9,6,23,2, 42.111 
7474,9/7/2021,2021,9,7,0,3, 44.704 
7475,9/7/2021,2021,9,7,1,3, 45.999 
7476,9/7/2021,2021,9,7,2,3, 60.909 
7477,9/7/2021,2021,9,7,3,3, 72.332 
7478,9/7/2021,2021,9,7,4,3, 83.261 
7479,9/7/2021,2021,9,7,5,3, 86.079 
7480,9/7/2021,2021,9,7,6,3, 82.330 
7481,9/7/2021,2021,9,7,7,3, 84.491 
7482,9/7/2021,2021,9,7,8,3, 83.627 
7483,9/7/2021,2021,9,7,9,3, 73.724 
7484,9/7/2021,2021,9,7,10,3, 76.619 
7485,9/7/2021,2021,9,7,11,3, 65.724 
7486,9/7/2021,2021,9,7,12,3, 52.999 
7487,9/7/2021,2021,9,7,13,3, 48.236 
7488,9/7/2021,2021,9,7,14,3, 51.349 
7489,9/7/2021,2021,9,7,15,3, 47.335 
7490,9/7/2021,2021,9,7,16,3, 48.189 
7491,9/7/2021,2021,9,7,17,3, 46.033 
7492,9/7/2021,2021,9,7,18,3, 45.900 
7493,9/7/2021,2021,9,7,19,3, 44.398 
7494,9/7/2021,2021,9,7,20,3, 46.790 
7495,9/7/2021,2021,9,7,21,3, 43.417 
7496,9/7/2021,2021,9,7,22,3, 44.060 
7497,9/7/2021,2021,9,7,23,3, 42.353 
7498,9/8/2021,2021,9,8,0,4, 45.838 
7499,9/8/2021,2021,9,8,1,4, 49.235 
7500,9/8/2021,2021,9,8,2,4, 66.242 
7501,9/8/2021,2021,9,8,3,4, 81.021 
7502,9/8/2021,2021,9,8,4,4, 84.136 
7503,9/8/2021,2021,9,8,5,4, 75.463 
7504,9/8/2021,2021,9,8,6,4, 77.725 
7505,9/8/2021,2021,9,8,7,4, 81.622 
7506,9/8/2021,2021,9,8,8,4, 75.302 
7507,9/8/2021,2021,9,8,9,4, 73.329 
7508,9/8/2021,2021,9,8,10,4, 77.535 
7509,9/8/2021,2021,9,8,11,4, 57.395 
7510,9/8/2021,2021,9,8,12,4, 55.464 
7511,9/8/2021,2021,9,8,13,4, 51.462 
7512,9/8/2021,2021,9,8,14,4, 52.601 
7513,9/8/2021,2021,9,8,15,4, 50.794 
7514,9/8/2021,2021,9,8,16,4, 43.952 
7515,9/8/2021,2021,9,8,17,4, 42.504 
7516,9/8/2021,2021,9,8,18,4, 41.314 
7517,9/8/2021,2021,9,8,19,4, 40.451 
7518,9/8/2021,2021,9,8,20,4, 43.181 
7519,9/8/2021,2021,9,8,21,4, 40.438 
7520,9/8/2021,2021,9,8,22,4, 40.325 
7521,9/8/2021,2021,9,8,23,4, 39.058 
7522,9/9/2021,2021,9,9,0,5, 42.162 
7523,9/9/2021,2021,9,9,1,5, 48.712 
7524,9/9/2021,2021,9,9,2,5, 74.558 
7525,9/9/2021,2021,9,9,3,5, 72.505 
7526,9/9/2021,2021,9,9,4,5, 75.928 
7527,9/9/2021,2021,9,9,5,5, 81.531 
7528,9/9/2021,2021,9,9,6,5, 86.275 
7529,9/9/2021,2021,9,9,7,5, 80.827 
7530,9/9/2021,2021,9,9,8,5, 77.583 
7531,9/9/2021,2021,9,9,9,5, 73.010 
7532,9/9/2021,2021,9,9,10,5, 70.841 
7533,9/9/2021,2021,9,9,11,5, 61.927 
7534,9/9/2021,2021,9,9,12,5, 47.894 
7535,9/9/2021,2021,9,9,13,5, 44.276 
7536,9/9/2021,2021,9,9,14,5, 44.746 
7537,9/9/2021,2021,9,9,15,5, 44.331 
7538,9/9/2021,2021,9,9,16,5, 46.225 
7539,9/9/2021,2021,9,9,17,5, 43.264 
7540,9/9/2021,2021,9,9,18,5, 42.847 
7541,9/9/2021,2021,9,9,19,5, 42.552 
7542,9/9/2021,2021,9,9,20,5, 45.340 
7543,9/9/2021,2021,9,9,21,5, 42.748 
7544,9/9/2021,2021,9,9,22,5, 43.333 
7545,9/9/2021,2021,9,9,23,5, 43.319 
7546,9/10/2021,2021,9,10,0,6, 45.519 
7547,9/10/2021,2021,9,10,1,6, 74.711 
7548,9/10/2021,2021,9,10,2,6, 79.184 
7549,9/10/2021,2021,9,10,3,6, 75.094 
7550,9/10/2021,2021,9,10,4,6, 83.908 
7551,9/10/2021,2021,9,10,5,6, 83.451 
7552,9/10/2021,2021,9,10,6,6, 77.690 
7553,9/10/2021,2021,9,10,7,6, 75.762 
7554,9/10/2021,2021,9,10,8,6, 77.776 
7555,9/10/2021,2021,9,10,9,6, 78.830 
7556,9/10/2021,2021,9,10,10,6, 77.889 
7557,9/10/2021,2021,9,10,11,6, 65.781 
7558,9/10/2021,2021,9,10,12,6, 52.696 
7559,9/10/2021,2021,9,10,13,6, 47.666 
7560,9/10/2021,2021,9,10,14,6, 43.331 
7561,9/10/2021,2021,9,10,15,6, 43.669 
7562,9/10/2021,2021,9,10,16,6, 44.209 
7563,9/10/2021,2021,9,10,17,6, 41.924 
7564,9/10/2021,2021,9,10,18,6, 41.045 
7565,9/10/2021,2021,9,10,19,6, 41.380 
7566,9/10/2021,2021,9,10,20,6, 43.714 
7567,9/10/2021,2021,9,10,21,6, 41.414 
7568,9/10/2021,2021,9,10,22,6, 41.503 
7569,9/10/2021,2021,9,10,23,6, 40.673 
7570,9/11/2021,2021,9,11,0,7, 120.423 
7571,9/11/2021,2021,9,11,1,7, 126.801 
7572,9/11/2021,2021,9,11,2,7, 140.578 
7573,9/11/2021,2021,9,11,3,7, 128.256 
7574,9/11/2021,2021,9,11,4,7, 130.718 
7575,9/11/2021,2021,9,11,5,7, 123.936 
7576,9/11/2021,2021,9,11,6,7, 123.417 
7577,9/11/2021,2021,9,11,7,7, 125.158 
7578,9/11/2021,2021,9,11,8,7, 119.790 
7579,9/11/2021,2021,9,11,9,7, 118.527 
7580,9/11/2021,2021,9,11,10,7, 69.384 
7581,9/11/2021,2021,9,11,11,7, 58.764 
7582,9/11/2021,2021,9,11,12,7, 46.608 
7583,9/11/2021,2021,9,11,13,7, 43.536 
7584,9/11/2021,2021,9,11,14,7, 44.073 
7585,9/11/2021,2021,9,11,15,7, 41.956 
7586,9/11/2021,2021,9,11,16,7, 44.209 
7587,9/11/2021,2021,9,11,17,7, 42.539 
7588,9/11/2021,2021,9,11,18,7, 42.387 
7589,9/11/2021,2021,9,11,19,7, 41.769 
7590,9/11/2021,2021,9,11,20,7, 44.178 
7591,9/11/2021,2021,9,11,21,7, 41.135 
7592,9/11/2021,2021,9,11,22,7, 41.097 
7593,9/11/2021,2021,9,11,23,7, 40.649 
7594,9/12/2021,2021,9,12,0,1, 90.833 
7595,9/12/2021,2021,9,12,1,1, 88.779 
7596,9/12/2021,2021,9,12,2,1, 105.157 
7597,9/12/2021,2021,9,12,3,1, 122.048 
7598,9/12/2021,2021,9,12,4,1, 69.759 
7599,9/12/2021,2021,9,12,5,1, 77.355 
7600,9/12/2021,2021,9,12,6,1, 72.972 
7601,9/12/2021,2021,9,12,7,1, 74.169 
7602,9/12/2021,2021,9,12,8,1, 76.449 
7603,9/12/2021,2021,9,12,9,1, 70.801 
7604,9/12/2021,2021,9,12,10,1, 69.774 
7605,9/12/2021,2021,9,12,11,1, 55.699 
7606,9/12/2021,2021,9,12,12,1, 48.401 
7607,9/12/2021,2021,9,12,13,1, 50.070 
7608,9/12/2021,2021,9,12,14,1, 49.135 
7609,9/12/2021,2021,9,12,15,1, 49.014 
7610,9/12/2021,2021,9,12,16,1, 49.450 
7611,9/12/2021,2021,9,12,17,1, 48.668 
7612,9/12/2021,2021,9,12,18,1, 49.117 
7613,9/12/2021,2021,9,12,19,1, 50.095 
7614,9/12/2021,2021,9,12,20,1, 46.388 
7615,9/12/2021,2021,9,12,21,1, 48.561 
7616,9/12/2021,2021,9,12,22,1, 46.785 
7617,9/12/2021,2021,9,12,23,1, 46.511 
7618,9/13/2021,2021,9,13,0,2, 47.825 
7619,9/13/2021,2021,9,13,1,2, 50.360 
7620,9/13/2021,2021,9,13,2,2, 66.529 
7621,9/13/2021,2021,9,13,3,2, 61.298 
7622,9/13/2021,2021,9,13,4,2, 73.411 
7623,9/13/2021,2021,9,13,5,2, 76.055 
7624,9/13/2021,2021,9,13,6,2, 71.097 
7625,9/13/2021,2021,9,13,7,2, 70.079 
7626,9/13/2021,2021,9,13,8,2, 70.883 
7627,9/13/2021,2021,9,13,9,2, 74.071 
7628,9/13/2021,2021,9,13,10,2, 70.229 
7629,9/13/2021,2021,9,13,11,2, 66.197 
7630,9/13/2021,2021,9,13,12,2, 58.309 
7631,9/13/2021,2021,9,13,13,2, 50.556 
7632,9/13/2021,2021,9,13,14,2, 51.897 
7633,9/13/2021,2021,9,13,15,2, 52.726 
7634,9/13/2021,2021,9,13,16,2, 50.162 
7635,9/13/2021,2021,9,13,17,2, 48.004 
7636,9/13/2021,2021,9,13,18,2, 48.193 
7637,9/13/2021,2021,9,13,19,2, 48.089 
7638,9/13/2021,2021,9,13,20,2, 48.428 
7639,9/13/2021,2021,9,13,21,2, 49.374 
7640,9/13/2021,2021,9,13,22,2, 47.995 
7641,9/13/2021,2021,9,13,23,2, 48.664 
7642,9/14/2021,2021,9,14,0,3, 48.466 
7643,9/14/2021,2021,9,14,1,3, 53.788 
7644,9/14/2021,2021,9,14,2,3, 68.642 
7645,9/14/2021,2021,9,14,3,3, 75.939 
7646,9/14/2021,2021,9,14,4,3, 84.370 
7647,9/14/2021,2021,9,14,5,3, 75.472 
7648,9/14/2021,2021,9,14,6,3, 77.568 
7649,9/14/2021,2021,9,14,7,3, 76.212 
7650,9/14/2021,2021,9,14,8,3, 73.742 
7651,9/14/2021,2021,9,14,9,3, 79.461 
7652,9/14/2021,2021,9,14,10,3, 75.800 
7653,9/14/2021,2021,9,14,11,3, 73.961 
7654,9/14/2021,2021,9,14,12,3, 62.735 
7655,9/14/2021,2021,9,14,13,3, 49.986 
7656,9/14/2021,2021,9,14,14,3, 44.269 
7657,9/14/2021,2021,9,14,15,3, 45.760 
7658,9/14/2021,2021,9,14,16,3, 42.469 
7659,9/14/2021,2021,9,14,17,3, 40.967 
7660,9/14/2021,2021,9,14,18,3, 41.760 
7661,9/14/2021,2021,9,14,19,3, 42.557 
7662,9/14/2021,2021,9,14,20,3, 42.278 
7663,9/14/2021,2021,9,14,21,3, 43.199 
7664,9/14/2021,2021,9,14,22,3, 40.500 
7665,9/14/2021,2021,9,14,23,3, 40.744 
7666,9/15/2021,2021,9,15,0,4, 36.839 
7667,9/15/2021,2021,9,15,1,4, 43.592 
7668,9/15/2021,2021,9,15,2,4, 67.768 
7669,9/15/2021,2021,9,15,3,4, 80.286 
7670,9/15/2021,2021,9,15,4,4, 78.015 
7671,9/15/2021,2021,9,15,5,4, 75.702 
7672,9/15/2021,2021,9,15,6,4, 79.815 
7673,9/15/2021,2021,9,15,7,4, 76.939 
7674,9/15/2021,2021,9,15,8,4, 75.432 
7675,9/15/2021,2021,9,15,9,4, 70.602 
7676,9/15/2021,2021,9,15,10,4, 64.756 
7677,9/15/2021,2021,9,15,11,4, 53.850 
7678,9/15/2021,2021,9,15,12,4, 44.973 
7679,9/15/2021,2021,9,15,13,4, 48.023 
7680,9/15/2021,2021,9,15,14,4, 50.653 
7681,9/15/2021,2021,9,15,15,4, 51.925 
7682,9/15/2021,2021,9,15,16,4, 51.711 
7683,9/15/2021,2021,9,15,17,4, 52.000 
7684,9/15/2021,2021,9,15,18,4, 48.042 
7685,9/15/2021,2021,9,15,19,4, 43.285 
7686,9/15/2021,2021,9,15,20,4, 41.372 
7687,9/15/2021,2021,9,15,21,4, 42.114 
7688,9/15/2021,2021,9,15,22,4, 42.426 
7689,9/15/2021,2021,9,15,23,4, 41.733 
7690,9/16/2021,2021,9,16,0,5, 43.894 
7691,9/16/2021,2021,9,16,1,5, 46.003 
7692,9/16/2021,2021,9,16,2,5, 63.894 
7693,9/16/2021,2021,9,16,3,5, 66.985 
7694,9/16/2021,2021,9,16,4,5, 68.394 
7695,9/16/2021,2021,9,16,5,5, 71.813 
7696,9/16/2021,2021,9,16,6,5, 71.773 
7697,9/16/2021,2021,9,16,7,5, 70.463 
7698,9/16/2021,2021,9,16,8,5, 70.155 
7699,9/16/2021,2021,9,16,9,5, 69.777 
7700,9/16/2021,2021,9,16,10,5, 69.191 
7701,9/16/2021,2021,9,16,11,5, 60.695 
7702,9/16/2021,2021,9,16,12,5, 47.762 
7703,9/16/2021,2021,9,16,13,5, 43.161 
7704,9/16/2021,2021,9,16,14,5, 43.080 
7705,9/16/2021,2021,9,16,15,5, 42.693 
7706,9/16/2021,2021,9,16,16,5, 41.708 
7707,9/16/2021,2021,9,16,17,5, 42.056 
7708,9/16/2021,2021,9,16,18,5, 45.058 
7709,9/16/2021,2021,9,16,19,5, 43.777 
7710,9/16/2021,2021,9,16,20,5, 41.667 
7711,9/16/2021,2021,9,16,21,5, 41.591 
7712,9/16/2021,2021,9,16,22,5, 42.486 
7713,9/16/2021,2021,9,16,23,5, 41.646 
7714,9/17/2021,2021,9,17,0,6, 42.888 
7715,9/17/2021,2021,9,17,1,6, 47.248 
7716,9/17/2021,2021,9,17,2,6, 73.830 
7717,9/17/2021,2021,9,17,3,6, 73.139 
7718,9/17/2021,2021,9,17,4,6, 74.700 
7719,9/17/2021,2021,9,17,5,6, 71.590 
7720,9/17/2021,2021,9,17,6,6, 81.658 
7721,9/17/2021,2021,9,17,7,6, 75.911 
7722,9/17/2021,2021,9,17,8,6, 70.860 
7723,9/17/2021,2021,9,17,9,6, 70.656 
7724,9/17/2021,2021,9,17,10,6, 69.118 
7725,9/17/2021,2021,9,17,11,6, 72.222 
7726,9/17/2021,2021,9,17,12,6, 67.223 
7727,9/17/2021,2021,9,17,13,6, 65.826 
7728,9/17/2021,2021,9,17,14,6, 65.977 
7729,9/17/2021,2021,9,17,15,6, 65.233 
7730,9/17/2021,2021,9,17,16,6, 59.092 
7731,9/17/2021,2021,9,17,17,6, 45.870 
7732,9/17/2021,2021,9,17,18,6, 47.860 
7733,9/17/2021,2021,9,17,19,6, 45.445 
7734,9/17/2021,2021,9,17,20,6, 43.885 
7735,9/17/2021,2021,9,17,21,6, 44.131 
7736,9/17/2021,2021,9,17,22,6, 45.240 
7737,9/17/2021,2021,9,17,23,6, 43.991 
7738,9/18/2021,2021,9,18,0,7, 45.638 
7739,9/18/2021,2021,9,18,1,7, 57.956 
7740,9/18/2021,2021,9,18,2,7, 71.391 
7741,9/18/2021,2021,9,18,3,7, 87.715 
7742,9/18/2021,2021,9,18,4,7, 88.267 
7743,9/18/2021,2021,9,18,5,7, 100.424 
7744,9/18/2021,2021,9,18,6,7, 106.655 
7745,9/18/2021,2021,9,18,7,7, 106.093 
7746,9/18/2021,2021,9,18,8,7, 105.434 
7747,9/18/2021,2021,9,18,9,7, 108.666 
7748,9/18/2021,2021,9,18,10,7, 92.713 
7749,9/18/2021,2021,9,18,11,7, 80.470 
7750,9/18/2021,2021,9,18,12,7, 75.003 
7751,9/18/2021,2021,9,18,13,7, 70.097 
7752,9/18/2021,2021,9,18,14,7, 81.246 
7753,9/18/2021,2021,9,18,15,7, 67.514 
7754,9/18/2021,2021,9,18,16,7, 44.360 
7755,9/18/2021,2021,9,18,17,7, 43.848 
7756,9/18/2021,2021,9,18,18,7, 41.611 
7757,9/18/2021,2021,9,18,19,7, 41.145 
7758,9/18/2021,2021,9,18,20,7, 40.074 
7759,9/18/2021,2021,9,18,21,7, 39.571 
7760,9/18/2021,2021,9,18,22,7, 38.725 
7761,9/18/2021,2021,9,18,23,7, 40.520 
7762,9/19/2021,2021,9,19,0,1, 40.201 
7763,9/19/2021,2021,9,19,1,1, 47.505 
7764,9/19/2021,2021,9,19,2,1, 69.246 
7765,9/19/2021,2021,9,19,3,1, 76.018 
7766,9/19/2021,2021,9,19,4,1, 79.145 
7767,9/19/2021,2021,9,19,5,1, 95.309 
7768,9/19/2021,2021,9,19,6,1, 97.980 
7769,9/19/2021,2021,9,19,7,1, 94.696 
7770,9/19/2021,2021,9,19,8,1, 91.674 
7771,9/19/2021,2021,9,19,9,1, 91.531 
7772,9/19/2021,2021,9,19,10,1, 89.556 
7773,9/19/2021,2021,9,19,11,1, 88.650 
7774,9/19/2021,2021,9,19,12,1, 80.661 
7775,9/19/2021,2021,9,19,13,1, 79.566 
7776,9/19/2021,2021,9,19,14,1, 80.002 
7777,9/19/2021,2021,9,19,15,1, 75.672 
7778,9/19/2021,2021,9,19,16,1, 63.700 
7779,9/19/2021,2021,9,19,17,1, 42.855 
7780,9/19/2021,2021,9,19,18,1, 42.664 
7781,9/19/2021,2021,9,19,19,1, 43.712 
7782,9/19/2021,2021,9,19,20,1, 41.731 
7783,9/19/2021,2021,9,19,21,1, 41.517 
7784,9/19/2021,2021,9,19,22,1, 41.003 
7785,9/19/2021,2021,9,19,23,1, 41.377 
7786,9/20/2021,2021,9,20,0,2, 42.860 
7787,9/20/2021,2021,9,20,1,2, 46.134 
7788,9/20/2021,2021,9,20,2,2, 66.926 
7789,9/20/2021,2021,9,20,3,2, 75.206 
7790,9/20/2021,2021,9,20,4,2, 83.376 
7791,9/20/2021,2021,9,20,5,2, 76.800 
7792,9/20/2021,2021,9,20,6,2, 75.733 
7793,9/20/2021,2021,9,20,7,2, 75.795 
7794,9/20/2021,2021,9,20,8,2, 70.191 
7795,9/20/2021,2021,9,20,9,2, 69.708 
7796,9/20/2021,2021,9,20,10,2, 59.226 
7797,9/20/2021,2021,9,20,11,2, 45.064 
7798,9/20/2021,2021,9,20,12,2, 44.276 
7799,9/20/2021,2021,9,20,13,2, 44.888 
7800,9/20/2021,2021,9,20,14,2, 43.487 
7801,9/20/2021,2021,9,20,15,2, 44.399 
7802,9/20/2021,2021,9,20,16,2, 43.078 
7803,9/20/2021,2021,9,20,17,2, 41.737 
7804,9/20/2021,2021,9,20,18,2, 41.051 
7805,9/20/2021,2021,9,20,19,2, 42.548 
7806,9/20/2021,2021,9,20,20,2, 41.188 
7807,9/20/2021,2021,9,20,21,2, 40.863 
7808,9/20/2021,2021,9,20,22,2, 33.235 
7809,9/20/2021,2021,9,20,23,2, 39.654 
7810,9/21/2021,2021,9,21,0,3, 119.800 
7811,9/21/2021,2021,9,21,1,3, 128.278 
7812,9/21/2021,2021,9,21,2,3, 128.176 
7813,9/21/2021,2021,9,21,3,3, 123.041 
7814,9/21/2021,2021,9,21,4,3, 122.297 
7815,9/21/2021,2021,9,21,5,3, 120.815 
7816,9/21/2021,2021,9,21,6,3, 118.288 
7817,9/21/2021,2021,9,21,7,3, 116.121 
7818,9/21/2021,2021,9,21,8,3, 123.170 
7819,9/21/2021,2021,9,21,9,3, 121.072 
7820,9/21/2021,2021,9,21,10,3, 73.866 
7821,9/21/2021,2021,9,21,11,3, 73.759 
7822,9/21/2021,2021,9,21,12,3, 67.394 
7823,9/21/2021,2021,9,21,13,3, 66.880 
7824,9/21/2021,2021,9,21,14,3, 69.876 
7825,9/21/2021,2021,9,21,15,3, 64.199 
7826,9/21/2021,2021,9,21,16,3, 54.468 
7827,9/21/2021,2021,9,21,17,3, 52.678 
7828,9/21/2021,2021,9,21,18,3, 49.627 
7829,9/21/2021,2021,9,21,19,3, 48.439 
7830,9/21/2021,2021,9,21,20,3, 40.411 
7831,9/21/2021,2021,9,21,21,3, 39.478 
7832,9/21/2021,2021,9,21,22,3, 40.147 
7833,9/21/2021,2021,9,21,23,3, 40.116 
7834,9/22/2021,2021,9,22,0,4, 83.316 
7835,9/22/2021,2021,9,22,1,4, 89.427 
7836,9/22/2021,2021,9,22,2,4, 114.668 
7837,9/22/2021,2021,9,22,3,4, 122.041 
7838,9/22/2021,2021,9,22,4,4, 89.421 
7839,9/22/2021,2021,9,22,5,4, 87.695 
7840,9/22/2021,2021,9,22,6,4, 88.589 
7841,9/22/2021,2021,9,22,7,4, 91.800 
7842,9/22/2021,2021,9,22,8,4, 89.951 
7843,9/22/2021,2021,9,22,9,4, 92.162 
7844,9/22/2021,2021,9,22,10,4, 95.735 
7845,9/22/2021,2021,9,22,11,4, 85.019 
7846,9/22/2021,2021,9,22,12,4, 79.629 
7847,9/22/2021,2021,9,22,13,4, 78.531 
7848,9/22/2021,2021,9,22,14,4, 78.441 
7849,9/22/2021,2021,9,22,15,4, 74.308 
7850,9/22/2021,2021,9,22,16,4, 52.893 
7851,9/22/2021,2021,9,22,17,4, 48.312 
7852,9/22/2021,2021,9,22,18,4, 48.129 
7853,9/22/2021,2021,9,22,19,4, 47.530 
7854,9/22/2021,2021,9,22,20,4, 48.005 
